"","tracking_id","Gene_Set","m","sd"
"46206","GRMZM2G396951","filtered_set",0.0482486564782609,0.0922449158614022
"46208","GRMZM2G093712","filtered_set",0.044274252173913,0.0824147301053827
"46210","GRMZM2G481027","filtered_set",0.114407354347826,0.0849786932767828
"46216","GRMZM2G162271","filtered_set",0.0509281304347826,0.112498289363048
"46217","GRMZM2G048403","filtered_set",0.073893892826087,0.0992284951236053
"46220","GRMZM2G049730","filtered_set",0.044223371,0.0902580691183975
"46221","GRMZM2G077180","filtered_set",0.074362973826087,0.103346475162742
"46227","GRMZM2G170734","filtered_set",0.056223652173913,0.101044084471806
"46233","GRMZM5G887750","filtered_set",0.040299860826087,0.0817962523847607
"46237","GRMZM2G703575","filtered_set",0.0443977913478261,0.0807487788165766
"46238","GRMZM2G580389","filtered_set",0.199359466565217,0.0901323931196956
"46239","AC215605.2_FG003","filtered_set",0.0585953210434783,0.0876496339959512
"46240","GRMZM2G340618","filtered_set",0.044307768826087,0.0783097599772923
"46241","GRMZM2G440972","filtered_set",0.038873871,0.0878606881558552
"46243","GRMZM2G469839","filtered_set",0.0158974405652174,0.0762414466026599
"46245","GRMZM2G110057","filtered_set",0.0362577797826087,0.0881385510023504
"46246","GRMZM2G301389","filtered_set",0.121027882695652,0.0890638379860806
"46247","GRMZM2G139406","filtered_set",0.028127405826087,0.0871001492133973
"46248","GRMZM2G368556","filtered_set",0.0384252304347826,0.104665901984677
"46249","GRMZM2G466947","filtered_set",0.108843728913043,0.0803233684535764
"46254","GRMZM2G701286","filtered_set",0.0960490362608696,0.111547882192336
"46255","GRMZM2G430607","filtered_set",0.0208791246521739,0.0765059497416032
"46257","GRMZM2G107926","filtered_set",0.0525989652173913,0.104042613224768
"46261","GRMZM2G357034","filtered_set",0.0363350644782609,0.0815420807291708
"46263","GRMZM2G357734","filtered_set",0.0791858210434783,0.0974440772391382
"46264","GRMZM2G131389","filtered_set",0.116078919,0.10471437533552
"46265","GRMZM5G861093","filtered_set",0.0859189463913043,0.120133423328305
"46269","GRMZM2G335814","filtered_set",0.062533799173913,0.0947521934361845
"46270","GRMZM2G059165","filtered_set",0.0251577159565217,0.0779555752918163
"46275","GRMZM2G380152","filtered_set",0.0676139999565217,0.106866016836448
"46278","GRMZM2G087222","filtered_set",0.150868513043478,0.0744149212912677
"46279","GRMZM2G162131","filtered_set",0.074666913,0.105770295667147
"46282","GRMZM2G446648","filtered_set",0.178093226173913,0.0990818215674762
"46283","AC186433.4_FG001","filtered_set",0.0875516101304348,0.111211527489644
"46287","GRMZM2G456268","filtered_set",0.0644628985652174,0.107386281554921
"46298","GRMZM2G023811","filtered_set",0.0199417173913043,0.0771531897645001
"46304","GRMZM2G056875","filtered_set",0.017100142,0.0750467655286582
"46305","GRMZM2G428659","filtered_set",0.0186442753478261,0.0759438439610812
"46311","GRMZM2G030814","filtered_set",0.046815610173913,0.0998568134890946
"46313","GRMZM2G397368","filtered_set",0.095733513,0.117671467417817
"46314","GRMZM2G032751","filtered_set",0.0664674542173913,0.0927689454836063
"46315","GRMZM2G356653","filtered_set",0.0916790376521739,0.0956710008082234
"46316","GRMZM2G387127","filtered_set",0.0594779188695652,0.102412296410001
"46325","GRMZM2G051460","filtered_set",0.0156294637826087,0.0749562751011092
"46330","GRMZM2G420630","filtered_set",0.0633142680869565,0.107118395287978
"46331","GRMZM2G152100","filtered_set",0.0679915622173913,0.0913225449618491
"46338","GRMZM2G046848","filtered_set",0.0375558100869565,0.0844274445150346
"46339","GRMZM2G079645","filtered_set",0.0560318905652174,0.0955075085942372
"46343","AC234522.1_FG009","filtered_set",0.0958541028695652,0.107117105479702
"46348","GRMZM2G129298","filtered_set",0.076071434826087,0.10657356217796
"46351","GRMZM2G087030","filtered_set",0.0406965188695652,0.0917405165059759
"46353","GRMZM5G862857","filtered_set",0.0366366463478261,0.0803383878099675
"46358","GRMZM2G025132","filtered_set",0.050129652173913,0.0982356114213268
"46364","GRMZM2G415751","filtered_set",0.0854269623913043,0.0946631558127548
"46365","GRMZM2G303536","filtered_set",0.0237943623478261,0.0827167213251798
"46366","GRMZM2G396076","filtered_set",0.108542088391304,0.119980636786106
"46367","GRMZM2G439544","filtered_set",0.115259468869565,0.113517744541293
"46368","GRMZM2G144821","filtered_set",0.0848908985217391,0.0896312463464957
"46369","GRMZM2G016941","filtered_set",0.018262976826087,0.0742611483761131
"46370","GRMZM5G834128","filtered_set",0.0884226057391304,0.0849259849082606
"46374","GRMZM2G459432","filtered_set",0.0588709840434783,0.103696788996396
"46375","GRMZM2G432846","filtered_set",0.0479836449565217,0.0934435944965749
"46379","GRMZM2G399530","filtered_set",0.0467157564782609,0.0944665062228192
"46390","GRMZM2G096029","filtered_set",0.0848358652173913,0.105028236652599
"46393","AC196290.3_FG007","filtered_set",0.0849190804347826,0.100632303322319
"46394","GRMZM2G579502","filtered_set",0.027997971,0.0932822002676048
"46397","GRMZM2G076665","filtered_set",0.0394408072173913,0.095030439418503
"46405","GRMZM5G840946","filtered_set",0.116136610086957,0.0924493454673191
"46408","GRMZM5G808613","filtered_set",0.116380633391304,0.0879992649057761
"46411","GRMZM2G542990","filtered_set",0.0190399826086956,0.0740992418863087
"46412","GRMZM5G896252","filtered_set",0.0653794796521739,0.0861886155227804
"46413","GRMZM2G443715","filtered_set",0.0939287919565217,0.104085796924613
"46415","GRMZM2G560947","filtered_set",0.040984434826087,0.105826723517113
"46419","GRMZM2G136734","filtered_set",0.117107196956522,0.110136251854742
"46429","GRMZM2G169236","filtered_set",0.10375121526087,0.115337999553653
"46432","GRMZM2G007754","filtered_set",0.105322598478261,0.07882951145707
"46441","GRMZM2G442645","filtered_set",0.0309145782608696,0.0768142532224617
"46445","GRMZM2G357683","filtered_set",0.0722977072173913,0.100031554894803
"46446","AC211996.4_FG002","filtered_set",0.0152204347826087,0.0729946409289602
"46447","GRMZM2G456586","filtered_set",0.015714047826087,0.0729100508658688
"46451","GRMZM2G148648","filtered_set",0.0379011203043478,0.0904080607578216
"46457","GRMZM2G380518","filtered_set",0.075225323173913,0.102634735702421
"46464","GRMZM2G079754","filtered_set",0.0485149535652174,0.0739568486647794
"46465","GRMZM2G359779","filtered_set",0.0575220950434783,0.0937987941634953
"46467","GRMZM2G473536","filtered_set",0.0181849840434783,0.0728729103477539
"46478","AC213769.3_FG001","filtered_set",0.0486975116086957,0.0945198145596987
"46479","GRMZM2G039359","filtered_set",0.159616316,0.107963678717124
"46482","AC212225.3_FG001","filtered_set",0.0514986522173913,0.103605070397081
"46492","GRMZM2G369396","filtered_set",0.0906417884782609,0.112292741855705
"46498","GRMZM2G313742","filtered_set",0.015099971,0.0724169169229079
"46499","GRMZM2G115578","filtered_set",0.123509340391304,0.116098524128164
"46504","GRMZM2G425647","filtered_set",0.115204092,0.0914358612547538
"46507","GRMZM2G174560","filtered_set",0.108296143521739,0.108658713749272
"46512","AC197575.3_FG008","filtered_set",0.0166954347826087,0.0723451747252937
"46514","GRMZM2G054048","filtered_set",0.0399439514782609,0.0948555057654377
"46516","AC203365.3_FG007","filtered_set",0.0700717406086957,0.0947441631212653
"46521","GRMZM2G077530","filtered_set",0.0203035391304348,0.0737323474818867
"46524","GRMZM5G834458","filtered_set",0.0164115376956522,0.0721113555245154
"46531","GRMZM2G048096","filtered_set",0.0858488167391304,0.0850896763281239
"46532","GRMZM2G360541","filtered_set",0.0443028680434783,0.0819324332657158
"46550","GRMZM2G704448","filtered_set",0.0293860724347826,0.0973790595929039
"46551","GRMZM2G439168","filtered_set",0.0247371695652174,0.0740624658650776
"46555","GRMZM5G842410","filtered_set",0.0596801594782609,0.110015993990404
"46559","GRMZM2G175321","filtered_set",0.0266548145217391,0.0719520905819142
"46573","GRMZM2G345582","filtered_set",0.0165175753913043,0.0712748351782722
"46578","GRMZM2G136926","filtered_set",0.111575255130435,0.101331264201778
"46582","GRMZM2G548489","filtered_set",0.0532443130434783,0.0783908077536921
"46587","GRMZM2G433119","filtered_set",0.0210690652608696,0.0713360456609834
"46588","GRMZM2G145054","filtered_set",0.0736297100869565,0.115841739354505
"46594","GRMZM2G066388","filtered_set",0.0474690087391304,0.0856093400502971
"46598","GRMZM2G346634","filtered_set",0.0287899550434783,0.0819635200153642
"46600","GRMZM2G440605","filtered_set",0.103545087,0.0892151699962855
"46607","GRMZM2G397889","filtered_set",0.0393498290434783,0.090846358421546
"46613","GRMZM2G102863","filtered_set",0.0160660072608696,0.0707927776745363
"46618","GRMZM5G844030","filtered_set",0.133031724652174,0.0921446505861128
"46626","GRMZM2G162574","filtered_set",0.0522554145652174,0.0802300483391132
"46627","AC206285.3_FG003","filtered_set",0.0459096522173913,0.0877744361521581
"46633","GRMZM2G319537","filtered_set",0.0147024637826087,0.0705105392789983
"46634","GRMZM2G316073","filtered_set",0.040399763826087,0.0745740703902069
"46636","GRMZM2G174092","filtered_set",0.0595416529565217,0.0847232299946026
"46638","GRMZM2G000737","filtered_set",0.0196685275217391,0.071339110475997
"46640","GRMZM2G088124","filtered_set",0.0699333913043478,0.115438494326352
"46647","GRMZM2G055114","filtered_set",0.0538721246086956,0.0999781468057121
"46648","GRMZM2G318459","filtered_set",0.0694035739130435,0.105245325042984
"46650","GRMZM2G391487","filtered_set",0.0376189486086957,0.0748419927189504
"46652","GRMZM2G145118","filtered_set",0.0769957485217391,0.0997632070655847
"46653","GRMZM2G121302","filtered_set",0.0146641159565217,0.0703266295658
"46655","GRMZM2G066587","filtered_set",0.0278085391304348,0.0779577348883485
"46656","GRMZM2G104747","filtered_set",0.0547468383913043,0.0807292333635036
"46662","GRMZM2G073258","filtered_set",0.0163221782608696,0.0701768986029691
"46663","GRMZM2G350841","filtered_set",0.0402070759130435,0.0763173413005514
"46665","GRMZM2G091579","filtered_set",0.0280331695217391,0.0744115360473174
"46666","GRMZM2G703565","filtered_set",0.057093423826087,0.0778815729174049
"46668","GRMZM2G322986","filtered_set",0.0159635232173913,0.0700281361840277
"46672","GRMZM2G165613","filtered_set",0.102378553608696,0.109853549354468
"46677","AC202911.3_FG002","filtered_set",0.0756564681304348,0.092970555323087
"46686","GRMZM2G064283","filtered_set",0.0305853854782609,0.0746749304941942
"46691","GRMZM2G152543","filtered_set",0.048335573173913,0.0784328935143864
"46694","AC204252.3_FG001","filtered_set",0.0267639999130435,0.0692187652891412
"46699","AC212465.3_FG002","filtered_set",0.0258951739130435,0.086521986523498
"46700","GRMZM2G360021","filtered_set",0.0527226434782609,0.0791364322775687
"46703","GRMZM2G039776","filtered_set",0.0368487507391304,0.0768265943610044
"46717","GRMZM2G160265","filtered_set",0.029627826826087,0.0747987406088015
"46721","GRMZM2G326114","filtered_set",0.0374074101304348,0.0925703091263247
"46726","GRMZM5G864133","filtered_set",0.106871746347826,0.0914560344792162
"46728","GRMZM2G065284","filtered_set",0.0799653,0.0867707785932616
"46730","GRMZM2G570791","filtered_set",0.0277644347826087,0.0920836167637194
"46739","GRMZM2G092768","filtered_set",0.0337482486521739,0.0776042478369404
"46743","GRMZM2G159029","filtered_set",0.0144554492608696,0.0693258992489258
"46751","GRMZM2G179332","filtered_set",0.0493881493043478,0.0772402207870472
"46759","GRMZM2G377199","filtered_set",0.0476656188695652,0.0792159646988599
"46760","GRMZM2G342197","filtered_set",0.0803677797391304,0.102026550271653
"46763","GRMZM2G527256","filtered_set",0.016981652173913,0.0696079180668463
"46764","GRMZM2G093524","filtered_set",0.101671556478261,0.0988840963411208
"46769","GRMZM2G511859","filtered_set",0.0143921304347826,0.0690222328267588
"46773","GRMZM2G568240","filtered_set",0.0183098985652174,0.0706863737021758
"46775","GRMZM2G085504","filtered_set",0.0312576362173913,0.0890404891365643
"46777","GRMZM2G140085","filtered_set",0.0853269739130435,0.090560584730241
"46787","GRMZM2G031204","filtered_set",0.0327433985652174,0.0719913713689049
"46788","GRMZM2G036060","filtered_set",0.12368853973913,0.0952494982772502
"46789","GRMZM2G169564","filtered_set",0.0424257840434783,0.0889365767197068
"46796","GRMZM2G532970","filtered_set",0.108665162304348,0.0864108015756307
"46799","GRMZM2G391951","filtered_set",0.0177599463478261,0.0688692380825913
"46800","GRMZM2G026135","filtered_set",0.0142981594347826,0.0685715637426816
"46803","GRMZM2G022224","filtered_set",0.068578663826087,0.0707956885796263
"46807","GRMZM2G036257","filtered_set",0.0528930695652174,0.101002861654271
"46808","GRMZM2G008159","filtered_set",0.015297647826087,0.068352165299095
"46811","GRMZM2G331614","filtered_set",0.0996378362173913,0.116976121322789
"46813","GRMZM2G379499","filtered_set",0.014250376826087,0.0683424064016329
"46819","GRMZM2G356618","filtered_set",0.0706475376956522,0.100323476483579
"46820","GRMZM2G123365","filtered_set",0.017529323173913,0.0684157268323235
"46821","GRMZM2G002911","filtered_set",0.0968749420434783,0.125665057826823
"46822","AC203777.3_FG001","filtered_set",0.0466398043478261,0.0986285581948913
"46831","GRMZM2G349428","filtered_set",0.0401951043478261,0.0900293539666397
"46832","GRMZM2G053622","filtered_set",0.0166739724782609,0.0681660699250366
"46834","GRMZM2G020791","filtered_set",0.0297455384347826,0.0764707143032006
"46840","GRMZM2G449197","filtered_set",0.0637460636956522,0.082675046106895
"46847","GRMZM2G400533","filtered_set",0.080897975,0.0727943305279743
"46848","GRMZM5G831308","filtered_set",0.0686941456086956,0.0854794011209318
"46854","GRMZM5G845824","filtered_set",0.0489412028695652,0.0878984904929578
"46858","GRMZM2G027385","filtered_set",0.0434784768695652,0.075384550905515
"46859","AC204621.4_FG006","filtered_set",0.0732508594347826,0.0888465434471612
"46863","AC213600.3_FG004","filtered_set",0.0141362898695652,0.0677952645791471
"46866","GRMZM2G382918","filtered_set",0.0738021551304348,0.0809406369175496
"46867","GRMZM2G023813","filtered_set",0.0581590333478261,0.103855333749951
"46870","GRMZM2G380291","filtered_set",0.0491688920434783,0.0698650928910972
"46871","GRMZM2G016574","filtered_set",0.0967169753043478,0.0950895576281387
"46876","AC188134.2_FG011","filtered_set",0.0869078493913043,0.0987553917485033
"46879","GRMZM2G120062","filtered_set",0.0191159376956522,0.0690056372977385
"46887","GRMZM2G426023","filtered_set",0.0788588261304348,0.0983276144292999
"46890","GRMZM2G012251","filtered_set",0.0146622971304348,0.0674279868656905
"46892","GRMZM2G022470","filtered_set",0.0789039079565217,0.0923924466252026
"46894","GRMZM2G127336","filtered_set",0.0318907507391304,0.0843791934030575
"46895","GRMZM2G110447","filtered_set",0.0666653260869565,0.0918062605118439
"46896","AC216722.2_FG003","filtered_set",0.0186448405652174,0.0681556529017674
"46897","GRMZM2G587865","filtered_set",0.109864944913043,0.0898816523300642
"46910","GRMZM5G856189","filtered_set",0.0492874202608696,0.0998431603765274
"46913","AC209738.3_FG005","filtered_set",0.024511581173913,0.0738933100625158
"46925","GRMZM2G162754","filtered_set",0.0518516448695652,0.0771696839058492
"46926","GRMZM2G035491","filtered_set",0.0500664564782609,0.0936003422270164
"46932","GRMZM2G111928","filtered_set",0.145738972478261,0.0988733536080525
"46934","GRMZM2G169636","filtered_set",0.0194337435217391,0.0670419948031061
"46943","AC203847.3_FG009","filtered_set",0.013941529,0.0668612242613785
"46944","GRMZM2G433528","filtered_set",0.0679446435217391,0.0857185896299397
"46946","AC212209.2_FG010","filtered_set",0.0354095202173913,0.0762576242254229
"46948","GRMZM2G058459","filtered_set",0.0822101955652174,0.100167200519039
"46949","GRMZM5G814771","filtered_set",0.0425946652173913,0.086640737499484
"46950","GRMZM2G461592","filtered_set",0.027744942,0.0756432653187442
"46957","GRMZM2G099408","filtered_set",0.032516105826087,0.0830840051111872
"46958","GRMZM2G088293","filtered_set",0.0291113681304348,0.0902522953027004
"46960","GRMZM2G700558","filtered_set",0.0189695318695652,0.0685708712570564
"46964","GRMZM2G468428","filtered_set",0.0355055405217391,0.081420025732387
"46967","GRMZM2G522580","filtered_set",0.0428268550869565,0.0787194243925531
"46968","AC185466.3_FG001","filtered_set",0.0578637986086957,0.0818711127521478
"46971","AC198229.4_FG002","filtered_set",0.0409244217826087,0.0840182191390704
